Team,Att,Cmp,Cmp %,Yds/Att,Pass Yds,TD,INT,Rate,1st,1st%,Sck,SckY,Year,Att_Rush,Rush Yds,YPC,Rush_TD,Rush 1st,Rush 1st%,Rush FUM,Yds/Rec,Rec_TD,Rec FUM,Scrm Plys,3rd_Conv%,4th Conv%,W,L,T,Win pct
Jets,498,287,57.6,6.4,3206,16,15,75.1,154,30.9,47,260,2014,507,2280,4.5,11,112,22.1,10,11.2,16,3,1052,0.3888888888888889,0.5625,4,12,0,0.25
Giants,607,383,63.1,7.4,4470,30,14,92.2,218,35.9,30,198,2014,449,1603,3.6,13,83,18.5,1,11.7,30,6,1086,0.4297872340425532,0.3125,6,10,0,0.375
Saints,659,456,69.2,7.5,4952,33,17,97.0,258,39.2,30,188,2014,406,1818,4.5,16,101,24.9,6,10.9,33,8,1095,0.4827586206896552,0.5333333333333333,7,9,0,0.4375
Patriots,609,392,64.4,7.0,4291,34,9,97.5,228,37.4,26,170,2014,438,1727,3.9,13,96,21.9,1,10.9,34,4,1073,0.4434389140271493,0.5384615384615384,12,4,0,0.75
Vikings,517,322,62.3,6.9,3566,17,18,79.2,171,33.1,51,322,2014,413,1804,4.4,12,90,21.8,3,11.1,17,3,981,0.3886255924170616,0.5,7,9,0,0.4375
Dolphins,595,394,66.2,6.8,4066,27,12,92.5,226,38.0,46,337,2014,399,1872,4.7,12,99,24.8,8,10.3,27,7,1040,0.4,0.3684210526315789,8,8,0,0.5
Raiders,629,365,58.0,5.5,3456,22,16,74.4,173,27.5,28,181,2014,337,1240,3.7,4,56,16.6,10,9.5,22,7,994,0.3389830508474576,0.6,3,13,0,0.1875
Rams,515,327,63.5,7.2,3695,20,16,84.9,189,36.7,47,295,2014,395,1635,4.1,11,79,20.0,7,11.3,20,1,957,0.3541666666666667,0.4,6,10,0,0.375
Chiefs,493,320,64.9,7.0,3428,18,6,92.2,184,37.3,49,246,2014,420,1918,4.6,18,92,21.9,9,10.7,18,9,962,0.39800995024875624,0.4166666666666667,9,7,0,0.5625
Jaguars,557,325,58.3,6.2,3451,15,18,72.0,154,27.6,71,450,2014,360,1633,4.5,9,86,23.9,6,10.6,15,2,988,0.3194444444444444,0.3684210526315789,3,13,0,0.1875
Colts,661,410,62.0,7.7,5062,42,16,96.8,251,38.0,29,168,2014,415,1612,3.9,9,80,19.3,10,12.3,42,6,1105,0.41013824884792627,0.4,11,5,0,0.6875
Texans,485,295,60.8,7.1,3460,22,13,86.4,171,35.3,26,108,2014,551,2161,3.9,12,108,19.6,6,11.7,22,6,1062,0.3872340425531915,0.5882352941176471,9,7,0,0.5625
Titans,513,299,58.3,7.3,3738,20,16,81.0,159,31.0,50,326,2014,356,1447,4.1,6,75,21.1,5,12.5,20,4,919,0.3010204081632653,0.35294117647058826,2,14,0,0.125
Packers,536,349,65.1,8.3,4447,38,6,109.9,222,41.4,30,186,2014,435,1917,4.4,14,104,23.9,7,12.7,38,1,1001,0.4720812182741117,0.4,12,4,0,0.75
Lions,604,365,60.4,7.1,4284,22,12,85.9,210,34.8,45,254,2014,396,1422,3.6,11,72,18.2,7,11.7,22,3,1045,0.38565022421524664,0.5,11,5,0,0.6875
Broncos,607,399,65.7,7.9,4779,40,15,101.3,227,37.4,17,118,2014,443,1785,4.0,15,98,22.1,6,12.0,40,4,1067,0.4413145539906103,0.46153846153846156,12,4,0,0.75
Cowboys,476,328,68.9,8.4,4008,37,11,110.9,205,43.1,30,224,2014,508,2354,4.6,16,106,20.9,9,12.2,37,4,1014,0.472636815920398,0.5,12,4,0,0.75
Browns,502,274,54.6,7.3,3678,12,16,72.8,179,35.7,31,213,2014,477,1728,3.6,17,88,18.4,7,13.4,12,0,1010,0.2946859903381642,0.35714285714285715,7,9,0,0.4375
Bengals,503,323,64.2,7.1,3551,20,17,84.2,164,32.6,23,130,2014,492,2147,4.4,19,122,24.8,8,11.0,20,7,1018,0.3981042654028436,0.5384615384615384,10,5,1,0.65625
Bears,609,396,65.0,6.6,4035,30,19,87.3,194,31.9,41,243,2014,355,1441,4.1,8,91,25.6,6,10.2,30,3,1005,0.37681159420289856,0.4642857142857143,5,11,0,0.3125
Panthers,545,327,60.0,7.0,3828,23,12,86.2,199,36.5,42,317,2014,473,2036,4.3,10,117,24.7,9,11.7,23,3,1060,0.4189189189189189,0.6,7,8,1,0.46875
Bills,579,363,62.7,6.7,3856,23,13,86.0,186,32.1,39,242,2014,402,1482,3.7,7,65,16.2,5,10.6,23,8,1020,0.36681222707423583,0.42857142857142855,9,7,0,0.5625
Ravens,554,344,62.1,7.2,3986,27,12,91.0,194,35.0,19,167,2014,448,2019,4.5,16,113,25.2,6,11.6,27,4,1021,0.4097560975609756,0.5,10,6,0,0.625
Falcons,632,418,66.1,7.5,4758,28,15,93.4,233,36.9,31,205,2014,372,1498,4.0,11,75,20.2,4,11.4,28,7,1035,0.44285714285714284,0.5,6,10,0,0.375
Redskins,555,386,69.5,7.7,4294,30,11,102.0,208,37.5,27,199,2015,429,1566,3.7,9,81,18.9,11,11.1,30,7,1011,0.4351851851851852,0.5833333333333334,9,7,0,0.5625
Buccaneers,535,312,58.3,7.6,4042,22,15,84.2,201,37.6,27,190,2015,455,2162,4.8,12,99,21.8,9,13.0,22,4,1017,0.4158415841584158,0.5384615384615384,6,10,0,0.375
Seahawks,489,333,68.1,8.3,4061,34,8,109.8,190,38.9,46,271,2015,500,2268,4.5,10,128,25.6,7,12.2,34,3,1035,0.4647887323943662,0.8888888888888888,10,6,0,0.625
49ers,526,322,61.2,6.9,3646,16,12,82.6,154,29.3,53,330,2015,390,1544,4.0,7,83,21.3,8,11.3,16,4,969,0.3051643192488263,0.47368421052631576,5,11,0,0.3125
Chargers,667,442,66.3,7.3,4855,30,13,94.5,230,34.5,40,264,2015,393,1358,3.5,4,79,20.1,7,11.0,30,7,1100,0.4199134199134199,0.3333333333333333,4,12,0,0.25
Steelers,590,391,66.3,8.2,4822,26,21,91.2,207,35.1,33,219,2015,388,1724,4.4,16,91,23.5,5,12.3,26,3,1011,0.38860103626943004,0.3333333333333333,10,6,0,0.625
Cardinals,562,353,62.8,8.5,4775,35,13,100.9,237,42.2,27,159,2015,452,1917,4.2,16,92,20.4,8,13.5,35,4,1041,0.4696969696969697,0.4444444444444444,13,3,0,0.8125
Eagles,623,405,65.0,7.0,4341,23,18,85.6,193,31.0,37,254,2015,442,1743,3.9,15,110,24.9,10,10.7,23,6,1102,0.39565217391304347,0.5,7,9,0,0.4375
Jets,604,362,59.9,6.9,4170,33,16,88.0,210,34.8,22,113,2015,448,1868,4.2,11,99,22.1,6,11.5,33,6,1074,0.40611353711790393,0.42857142857142855,10,6,0,0.625
Giants,623,392,62.9,7.2,4500,36,14,94.5,208,33.4,27,157,2015,403,1609,4.0,5,77,19.1,4,11.5,36,6,1053,0.3778801843317972,0.5625,6,10,0,0.375
Saints,667,460,69.0,7.8,5205,32,12,100.6,247,37.0,32,235,2015,397,1491,3.8,16,98,24.7,3,11.3,32,6,1096,0.47706422018348627,0.625,7,9,0,0.4375
Patriots,629,404,64.2,7.7,4812,36,7,101.9,229,36.4,38,225,2015,383,1404,3.7,14,87,22.7,2,11.9,36,3,1050,0.40930232558139534,0.6,12,4,0,0.75
Vikings,454,294,64.8,7.1,3246,14,9,87.9,153,33.7,45,318,2015,474,2211,4.7,18,113,23.8,9,11.0,14,4,973,0.38190954773869346,0.45454545454545453,11,5,0,0.6875
Dolphins,588,365,62.1,7.2,4231,24,12,88.9,194,33.0,45,420,2015,344,1496,4.3,11,72,20.9,4,11.6,24,2,977,0.3073170731707317,0.36363636363636365,6,10,0,0.375
Raiders,605,373,61.7,6.8,4129,34,14,91.0,193,31.9,33,250,2015,370,1457,3.9,7,74,20.0,6,11.1,34,5,1008,0.39090909090909093,0.38461538461538464,7,9,0,0.4375
Rams,473,273,57.7,6.2,2931,11,11,74.1,126,26.6,18,126,2015,429,1956,4.6,16,92,21.4,12,10.7,11,3,920,0.25870646766169153,0.3076923076923077,7,9,0,0.4375
Chiefs,473,310,65.5,7.4,3493,20,7,95.4,155,32.8,46,238,2015,436,2044,4.7,19,116,26.6,5,11.3,20,5,955,0.38190954773869346,0.6666666666666666,11,5,0,0.6875
Jaguars,607,355,58.5,7.3,4428,35,18,88.1,215,35.4,51,320,2015,354,1473,4.2,5,69,19.5,9,12.5,35,2,1012,0.35121951219512193,0.5333333333333333,5,11,0,0.3125
Colts,619,355,57.4,6.3,3928,26,19,77.5,195,31.5,37,224,2015,396,1438,3.6,6,77,19.4,6,11.1,26,2,1052,0.4,0.5384615384615384,8,8,0,0.5
Texans,619,358,57.8,6.6,4079,29,12,85.3,210,33.9,36,246,2015,472,1731,3.7,7,90,19.1,5,11.4,29,3,1127,0.3855421686746988,0.3157894736842105,9,7,0,0.5625
Titans,551,342,62.1,7.1,3893,25,17,85.5,195,35.4,54,390,2015,371,1485,4.0,10,66,17.8,9,11.4,25,2,976,0.31840796019900497,0.4666666666666667,3,13,0,0.1875
Packers,573,348,60.7,6.7,3825,31,8,92.7,173,30.2,47,322,2015,436,1850,4.2,8,100,22.9,8,11.0,31,4,1056,0.33653846153846156,0.5238095238095238,10,6,0,0.625
Lions,632,420,66.5,7.1,4463,33,14,95.1,236,37.3,44,251,2015,354,1335,3.8,7,71,20.1,7,10.6,33,3,1030,0.3694581280788177,0.5,7,9,0,0.4375
Broncos,606,368,60.7,7.0,4216,19,23,76.3,201,33.2,39,246,2015,411,1718,4.2,13,85,20.7,5,11.5,19,4,1056,0.35267857142857145,0.5,12,4,0,0.75
Cowboys,528,334,63.3,7.0,3677,16,22,76.6,175,33.1,33,206,2015,408,1890,4.6,8,94,23.0,7,11.0,16,4,969,0.34554973821989526,0.5,4,12,0,0.25
Browns,609,371,60.9,6.8,4156,20,12,84.0,192,31.5,53,374,2015,380,1529,4.0,5,81,21.3,5,11.2,20,6,1042,0.4185022026431718,0.4166666666666667,3,13,0,0.1875
Bengals,505,334,66.1,8.1,4104,31,9,104.1,191,37.8,32,181,2015,467,1805,3.9,18,99,21.2,8,12.3,31,3,1004,0.40298507462686567,0.5833333333333334,12,4,0,0.75
Bears,523,334,63.9,7.3,3843,21,12,89.7,177,33.8,34,183,2015,468,1854,4.0,13,108,23.1,5,11.5,21,4,1025,0.4246575342465753,0.6,6,10,0,0.375
Panthers,501,300,59.9,7.7,3873,35,10,99.2,197,39.3,33,284,2015,526,2282,4.3,19,136,25.9,8,12.9,35,3,1060,0.4236453201970443,0.6,15,1,0,0.9375
Bills,465,295,63.4,7.7,3600,23,9,95.6,155,33.3,42,257,2015,509,2432,4.8,19,122,24.0,9,12.2,23,6,1016,0.3788546255506608,0.4375,8,8,0,0.5
Ravens,676,426,63.0,6.6,4449,21,21,79.4,211,31.2,24,178,2015,383,1478,3.9,8,89,23.2,6,10.4,21,3,1083,0.37610619469026546,0.5,5,11,0,0.3125
Falcons,621,410,66.0,7.4,4602,21,17,87.8,230,37.0,32,223,2015,420,1606,3.8,13,95,22.6,9,11.2,21,4,1073,0.4713656387665198,0.5263157894736842,8,8,0,0.5
Redskins,607,407,67.1,8.2,4948,25,12,97.4,226,37.2,23,190,2016,379,1696,4.5,17,89,23.5,7,12.2,25,4,1009,0.45226130653266333,0.5,8,7,1,0.53125
Buccaneers,578,355,61.4,7.2,4165,29,18,87.0,220,38.1,35,239,2016,453,1616,3.6,8,80,17.7,8,11.7,29,1,1066,0.4392523364485981,0.4444444444444444,9,7,0,0.5625
Seahawks,567,368,64.9,7.8,4422,23,12,93.4,203,35.8,42,298,2016,403,1591,3.9,13,85,21.1,6,12.0,23,6,1012,0.38164251207729466,0.36363636363636365,10,5,1,0.65625
49ers,491,287,58.5,6.4,3166,21,10,83.4,152,31.0,47,255,2016,458,2019,4.4,15,116,25.3,8,11.0,21,7,996,0.35135135135135137,0.5263157894736842,2,14,0,0.125
Chargers,580,349,60.2,7.6,4386,33,21,87.6,214,36.9,36,188,2016,398,1510,3.8,10,90,22.6,6,12.6,33,6,1014,0.425,0.5,5,11,0,0.3125
Steelers,596,381,63.9,7.3,4377,33,15,93.9,210,35.2,21,175,2016,409,1760,4.3,13,97,23.7,6,11.5,33,1,1026,0.41089108910891087,0.5625,11,5,0,0.6875
Cardinals,646,383,59.3,6.8,4425,28,17,83.5,229,35.4,41,289,2016,399,1732,4.3,20,97,24.3,11,11.6,28,5,1086,0.40654205607476634,0.5,7,8,1,0.46875
Eagles,609,380,62.4,6.2,3798,16,14,79.2,192,31.5,33,213,2016,438,1813,4.1,16,114,26.0,9,10.0,16,3,1080,0.3794642857142857,0.48148148148148145,7,9,0,0.4375
Jets,550,311,56.5,6.6,3645,16,25,67.6,166,30.2,35,179,2016,418,1802,4.3,10,97,23.2,6,11.7,16,3,1003,0.3619047619047619,0.42105263157894735,5,11,0,0.3125
Giants,598,377,63.0,6.7,4027,26,16,86.0,190,31.8,22,148,2016,398,1412,3.5,6,73,18.3,2,10.7,26,7,1018,0.3561643835616438,0.47368421052631576,11,5,0,0.6875
Saints,674,472,70.0,7.8,5258,38,15,102.5,265,39.3,27,184,2016,404,1742,4.3,17,105,26.0,2,11.1,38,7,1105,0.4863636363636364,0.8666666666666667,7,9,0,0.4375
Patriots,550,368,66.9,8.1,4456,32,2,109.5,203,36.9,24,148,2016,482,1872,3.9,19,109,22.6,8,12.1,32,3,1056,0.4581497797356828,0.6666666666666666,14,2,0,0.875
Vikings,588,414,70.4,7.0,4119,20,5,97.7,209,35.5,38,283,2016,380,1205,3.2,9,66,17.4,3,9.9,20,1,1006,0.38028169014084506,0.4444444444444444,8,8,0,0.5
Dolphins,477,316,66.2,7.8,3716,27,15,95.5,167,35.0,30,216,2016,405,1824,4.5,14,90,22.2,11,11.8,27,2,912,0.3670212765957447,0.0,10,6,0,0.625
Raiders,596,379,63.6,6.9,4137,29,7,95.3,198,33.2,18,86,2016,434,1922,4.4,17,98,22.6,8,10.9,29,4,1048,0.38073394495412843,0.46153846153846156,12,4,0,0.75
Rams,536,312,58.2,6.2,3313,14,20,69.5,151,28.2,49,362,2016,375,1252,3.3,9,68,18.1,6,10.6,14,4,960,0.3145539906103286,0.4,4,12,0,0.25
Chiefs,546,365,66.8,7.2,3914,19,8,93.2,197,36.1,32,174,2016,412,1748,4.2,15,86,20.9,5,10.7,19,5,990,0.38028169014084506,0.7142857142857143,12,4,0,0.75
Jaguars,626,369,58.9,6.3,3925,24,16,79.5,207,33.1,34,197,2016,392,1631,4.2,8,75,19.1,9,10.6,24,2,1052,0.35294117647058826,0.4375,3,13,0,0.1875
Colts,584,370,63.4,7.7,4491,32,15,94.5,220,37.7,44,289,2016,409,1628,4.0,13,93,22.7,5,12.1,32,4,1037,0.4306930693069307,0.4444444444444444,8,8,0,0.5
Texans,583,347,59.5,5.9,3418,15,16,73.3,173,29.7,32,242,2016,456,1859,4.1,8,102,22.4,8,9.9,15,2,1071,0.37339055793991416,0.391304347826087,9,7,0,0.5625
Titans,504,307,60.9,7.4,3720,29,11,93.7,175,34.7,28,179,2016,476,2187,4.6,16,115,24.2,10,12.1,29,2,1008,0.4608294930875576,0.36363636363636365,9,7,0,0.5625
Packers,620,403,65.0,7.2,4445,40,8,102.3,222,35.8,35,246,2016,374,1701,4.5,11,91,24.3,5,11.0,40,6,1029,0.4666666666666667,0.4117647058823529,10,6,0,0.625
Lions,594,388,65.3,7.3,4327,24,10,93.3,217,36.5,37,216,2016,350,1310,3.7,9,76,21.7,2,11.2,24,1,981,0.4256410256410256,0.7,9,7,0,0.5625
Broncos,570,339,59.5,6.9,3914,20,11,83.9,181,31.8,40,229,2016,410,1484,3.6,11,76,18.5,5,11.5,20,8,1020,0.3424657534246575,0.5294117647058824,9,7,0,0.5625
Cowboys,483,325,67.3,7.9,3799,25,6,103.0,191,39.5,28,168,2016,499,2396,4.8,24,142,28.5,9,11.7,25,4,1010,0.42328042328042326,0.8888888888888888,13,3,0,0.8125
Browns,567,338,59.6,6.5,3693,15,14,77.4,181,31.9,66,429,2016,350,1712,4.9,13,83,23.7,12,10.9,15,2,983,0.3632075471698113,0.7222222222222222,1,15,0,0.0625
Bengals,563,364,64.7,7.5,4206,18,8,91.8,204,36.2,41,264,2016,446,1769,4.0,17,100,22.4,5,11.6,18,4,1050,0.3904761904761905,0.7777777777777778,6,9,1,0.40625
Bears,559,347,62.1,7.4,4139,19,19,81.8,212,37.9,28,170,2016,380,1735,4.6,10,93,24.5,9,11.9,19,5,967,0.3783783783783784,0.2857142857142857,3,13,0,0.1875
Panthers,563,306,54.4,7.0,3962,21,19,75.1,194,34.5,36,277,2016,453,1814,4.0,16,99,21.9,6,12.9,21,2,1052,0.3721973094170404,0.6470588235294118,6,10,0,0.375
Bills,474,286,60.3,6.9,3250,17,7,86.7,155,32.7,46,214,2016,492,2630,5.3,29,146,29.7,11,11.4,17,0,1012,0.4095238095238095,0.5333333333333333,7,9,0,0.4375
Ravens,679,439,64.7,6.4,4343,20,16,82.6,205,30.2,33,243,2016,367,1463,4.0,10,79,21.5,4,9.9,20,2,1079,0.36909871244635195,0.42105263157894735,8,8,0,0.5
Falcons,537,374,69.6,9.2,4960,38,7,116.8,239,44.5,37,235,2016,421,1928,4.6,20,108,25.7,3,13.3,38,1,995,0.42134831460674155,0.5714285714285714,11,5,0,0.6875
Redskins,540,347,64.3,7.6,4093,27,13,93.9,191,35.4,41,342,2017,401,1448,3.6,10,66,16.5,10,11.8,27,4,982,0.3235294117647059,0.5625,7,9,0,0.4375
Buccaneers,605,378,62.5,7.6,4607,26,14,90.6,243,40.2,40,241,2017,389,1450,3.7,8,76,19.5,7,12.2,26,6,1034,0.4336734693877551,0.5,5,11,0,0.3125
Seahawks,555,340,61.3,7.2,3979,34,12,94.4,183,33.0,43,322,2017,409,1629,4.0,4,85,20.8,7,11.7,34,1,1007,0.37264150943396224,0.5555555555555556,9,7,0,0.5625
49ers,607,362,59.6,7.0,4235,15,15,78.8,206,33.9,43,310,2017,408,1662,4.1,15,88,21.6,7,11.7,15,2,1058,0.3888888888888889,0.4444444444444444,6,10,0,0.375
Chargers,583,366,62.8,7.8,4551,28,11,95.1,220,37.7,18,120,2017,419,1595,3.8,10,84,20.0,5,12.4,28,3,1020,0.4019138755980861,0.45454545454545453,9,7,0,0.5625
Steelers,590,384,65.1,7.7,4534,29,15,94.1,217,36.8,24,154,2017,437,1667,3.8,12,96,22.0,4,11.8,29,4,1051,0.44019138755980863,0.375,13,3,0,0.8125
Cardinals,598,339,56.7,6.7,3979,21,18,76.2,200,33.4,52,339,2017,409,1386,3.4,6,66,16.1,9,11.7,21,3,1059,0.351931330472103,0.4375,8,8,0,0.5
Eagles,564,341,60.5,7.0,3967,38,9,97.6,193,34.2,36,230,2017,473,2115,4.5,9,108,22.8,11,11.6,38,2,1073,0.41739130434782606,0.6538461538461539,13,3,0,0.8125
Jets,510,323,63.3,6.9,3501,19,12,86.1,157,30.8,47,319,2017,427,1702,4.0,13,77,18.0,6,10.8,19,5,984,0.35526315789473684,0.5384615384615384,5,11,0,0.3125
Giants,608,373,61.3,6.1,3680,20,14,79.8,178,29.3,34,201,2017,394,1549,3.9,6,66,16.8,5,9.9,20,1,1036,0.32599118942731276,0.38095238095238093,3,13,0,0.1875
Saints,536,386,72.0,8.1,4334,23,8,103.9,201,37.5,20,145,2017,444,2070,4.7,23,111,25.0,5,11.2,23,5,1000,0.37628865979381443,0.8,11,5,0,0.6875
Patriots,587,389,66.3,7.9,4619,32,8,102.6,232,39.5,35,201,2017,448,1889,4.2,16,107,23.9,4,11.9,32,2,1070,0.40594059405940597,0.6153846153846154,13,3,0,0.8125
Vikings,527,357,67.7,7.5,3929,25,8,99.1,196,37.2,27,176,2017,501,1957,3.9,15,100,20.0,4,11.0,25,4,1055,0.4351851851851852,0.14285714285714285,13,3,0,0.8125
Dolphins,602,373,62.0,6.3,3792,24,21,78.7,187,31.1,33,257,2017,360,1388,3.9,4,66,18.3,5,10.2,24,10,995,0.31683168316831684,0.2916666666666667,6,10,0,0.375
Raiders,558,347,62.2,6.7,3761,23,14,85.3,178,31.9,24,130,2017,370,1554,4.2,13,78,21.1,8,10.8,23,9,952,0.4019607843137255,0.3333333333333333,6,10,0,0.375
Rams,518,320,61.8,7.8,4023,28,7,98.3,185,35.7,28,192,2017,454,1953,4.3,17,97,21.4,8,12.6,28,5,1000,0.411214953271028,0.4166666666666667,11,5,0,0.6875
Chiefs,543,363,66.9,8.0,4326,26,8,100.8,198,36.5,37,222,2017,405,1903,4.7,12,95,23.5,3,11.9,26,2,985,0.39195979899497485,0.3,10,6,0,0.625
Jaguars,527,316,60.0,7.1,3716,21,13,84.4,193,36.6,24,123,2017,527,2262,4.3,18,101,19.2,9,11.8,21,4,1078,0.3744493392070485,0.7692307692307693,10,6,0,0.625
Colts,487,285,58.5,6.6,3226,13,9,79.7,148,30.4,56,334,2017,451,1661,3.7,11,94,20.8,7,11.3,13,4,994,0.3815789473684211,0.47058823529411764,4,12,0,0.25
Texans,525,299,57.0,6.9,3644,28,17,82.8,180,34.3,54,366,2017,448,1842,4.1,8,86,19.2,4,12.2,28,2,1027,0.36363636363636365,0.5,4,12,0,0.25
Titans,496,306,61.7,6.8,3394,14,17,77.1,157,31.7,35,203,2017,443,1833,4.1,18,97,21.9,4,11.1,14,3,974,0.35148514851485146,0.5,9,7,0,0.5625
Packers,562,352,62.6,6.3,3532,25,18,81.9,176,31.3,51,365,2017,386,1724,4.5,13,99,25.6,4,10.0,25,2,999,0.3933649289099526,0.5357142857142857,7,9,0,0.4375
Lions,570,374,65.6,7.8,4470,29,11,98.4,210,36.8,47,287,2017,363,1221,3.4,10,58,16.0,6,12.0,29,2,980,0.3875598086124402,0.1111111111111111,9,7,0,0.5625
Broncos,566,332,58.7,6.5,3668,19,22,73.0,180,31.8,52,335,2017,457,1852,4.1,8,92,20.1,5,11.0,19,3,1075,0.3900414937759336,0.35,5,11,0,0.3125
Cowboys,493,309,62.7,6.7,3326,22,13,86.3,162,32.9,32,185,2017,480,2170,4.5,18,127,26.5,1,10.8,22,2,1005,0.42857142857142855,0.5263157894736842,9,7,0,0.5625
Browns,574,312,54.4,6.2,3537,15,28,61.4,157,27.4,50,309,2017,384,1714,4.5,11,97,25.3,5,11.3,15,4,1008,0.33796296296296297,0.5217391304347826,0,16,0,0.0
Bengals,510,304,59.6,6.6,3386,25,12,86.0,165,32.4,40,264,2017,377,1366,3.6,6,72,19.1,4,11.1,25,6,927,0.33668341708542715,0.4166666666666667,7,9,0,0.4375
Bears,473,291,61.5,6.5,3085,13,12,79.1,144,30.4,39,274,2017,422,1788,4.2,13,93,22.0,10,10.6,13,1,934,0.3463414634146341,0.3888888888888889,5,11,0,0.3125
Panthers,501,293,58.5,6.6,3319,22,16,79.8,167,33.3,35,242,2017,490,2102,4.3,15,121,24.7,10,11.3,22,1,1026,0.4189189189189189,0.45454545454545453,11,5,0,0.6875
Bills,476,289,60.7,6.5,3086,16,10,82.1,149,31.3,47,261,2017,487,2017,4.1,12,105,21.6,8,10.7,16,3,1010,0.4190871369294606,0.13333333333333333,9,7,0,0.5625
Ravens,567,363,64.0,5.7,3235,20,13,81.4,168,29.6,27,205,2017,460,1856,4.0,14,111,24.1,5,8.9,20,4,1054,0.34080717488789236,0.625,9,7,0,0.5625
Falcons,530,343,64.7,7.8,4146,21,12,92.4,200,37.7,24,156,2017,430,1847,4.3,12,101,23.5,9,12.1,21,1,984,0.4467005076142132,0.3076923076923077,10,6,0,0.625
Redskins,509,311,61.1,6.5,3287,16,15,78.1,156,30.6,44,266,2018,414,1774,4.3,12,96,23.2,6,10.6,16,3,967,0.3640776699029126,0.5555555555555556,7,9,0,0.4375
Buccaneers,625,408,65.3,8.6,5358,36,26,94.1,265,42.4,41,233,2018,389,1523,3.9,11,80,20.6,5,13.1,36,7,1055,0.45989304812834225,0.6923076923076923,5,11,0,0.3125
Seahawks,427,280,65.6,8.1,3448,35,7,110.9,156,36.5,51,355,2018,534,2560,4.8,15,133,24.9,6,12.3,35,4,1012,0.3894230769230769,0.7857142857142857,10,6,0,0.625
49ers,532,331,62.2,8.0,4247,26,20,87.8,201,37.8,48,380,2018,423,1902,4.5,7,98,23.2,13,12.8,26,3,1003,0.37823834196891193,0.5,4,12,0,0.25
Chargers,512,348,68.0,8.4,4316,32,12,104.9,213,41.6,34,227,2018,399,1873,4.7,16,100,25.1,2,12.4,32,6,945,0.3954802259887006,0.875,12,4,0,0.75
Steelers,689,459,66.6,7.5,5174,35,17,95.5,251,36.4,24,166,2018,345,1445,4.2,16,88,25.5,4,11.3,35,7,1058,0.4444444444444444,0.6428571428571429,9,6,1,0.59375
Cardinals,495,283,57.2,5.8,2884,15,18,69.0,137,27.7,52,361,2018,355,1342,3.8,9,76,21.4,6,10.2,15,2,902,0.2914572864321608,0.375,3,13,0,0.1875
Eagles,599,422,70.5,7.6,4524,29,11,100.7,221,36.9,40,249,2018,398,1570,3.9,12,94,23.6,5,10.7,29,5,1037,0.4097560975609756,0.6086956521739131,9,7,0,0.5625
Jets,524,299,57.1,6.5,3404,18,19,73.0,157,30.0,37,239,2018,410,1622,4.0,11,84,20.5,9,11.4,18,5,971,0.32242990654205606,0.5,4,12,0,0.25
Giants,583,382,65.5,7.6,4405,23,12,92.7,208,35.7,47,358,2018,354,1650,4.7,13,71,20.1,0,11.5,23,3,984,0.36893203883495146,0.6,5,11,0,0.3125
Saints,519,381,73.4,8.0,4174,33,7,112.3,210,40.5,20,132,2018,471,2025,4.3,26,134,28.5,7,11.0,33,6,1010,0.44565217391304346,0.8125,13,3,0,0.8125
Patriots,574,378,65.9,7.7,4405,29,11,97.8,206,35.9,21,147,2018,478,2037,4.3,18,131,27.4,2,11.7,29,2,1073,0.4079601990049751,0.5,11,5,0,0.6875
Vikings,606,425,70.1,7.1,4298,30,10,99.7,218,36.0,40,262,2018,357,1493,4.2,9,66,18.5,6,10.1,30,1,1003,0.35784313725490197,0.42857142857142855,8,7,1,0.53125
Dolphins,455,292,64.2,7.3,3309,26,13,93.0,153,33.6,52,409,2018,371,1738,4.7,7,75,20.2,7,11.3,26,1,878,0.3010752688172043,0.6153846153846154,7,9,0,0.4375
Raiders,556,382,68.7,7.3,4057,19,10,93.6,197,35.4,52,306,2018,387,1628,4.2,9,86,22.2,8,10.6,19,2,995,0.37055837563451777,0.4375,4,12,0,0.25
Rams,568,368,64.8,8.3,4730,32,12,100.7,236,41.5,33,223,2018,459,2231,4.9,23,134,29.2,2,12.9,32,3,1060,0.450261780104712,0.4,13,3,0,0.8125
Chiefs,583,385,66.0,8.8,5126,50,12,113.8,239,41.0,26,171,2018,387,1855,4.8,16,108,27.9,4,13.3,50,4,996,0.4715909090909091,0.8,12,4,0,0.75
Jaguars,536,329,61.4,6.4,3431,15,13,79.1,164,30.6,53,322,2018,416,1723,4.1,7,92,22.1,5,10.4,15,8,1005,0.4043478260869565,0.47058823529411764,5,11,0,0.3125
Colts,644,432,67.1,7.1,4595,39,15,98.2,237,36.8,18,134,2018,408,1718,4.2,13,96,23.5,5,10.6,39,4,1070,0.48598130841121495,0.4666666666666667,10,6,0,0.625
Texans,506,345,68.2,8.2,4165,26,9,102.9,202,39.9,62,384,2018,472,2021,4.3,12,94,19.9,4,12.1,26,4,1040,0.3701923076923077,0.6666666666666666,11,5,0,0.6875
Titans,437,293,67.0,7.4,3255,16,12,89.8,156,35.7,47,280,2018,454,2023,4.5,15,106,23.3,4,11.1,16,4,938,0.4,0.5833333333333334,9,7,0,0.5625
Packers,640,392,61.3,7.2,4629,25,4,93.7,208,32.5,53,391,2018,333,1667,5.0,14,98,29.4,4,11.8,25,2,1026,0.36764705882352944,0.5,6,9,1,0.40625
